fecha,temp_min,temp_max,temp_tarde,temp_noche,temp_vespertina,temp_manana,humedad_tarde,precipitacion_total,presion_tarde,vel_viento_max,dir_viento_max,nubosidad_tarde,latitude,longitude
2017-02-11,22.5,26,24.2,23.3,25.9,22.7,86,4.32,1011,2.06,90,98,-30.0346,-51.2177
2017-02-12,22.4,30.7,27.1,23.6,30,22.6,78,13.84,1007,2.4,275,56,-30.0346,-51.2177
2017-02-13,23.3,30.1,30.1,25.1,25.8,23.5,66,25.24,1008,4.4,325,37,-30.0346,-51.2177
2017-02-14,23.4,28.4,27.7,24.3,27.9,24,79,44.02,1013,3,329,63,-30.0346,-51.2177
2017-02-15,22.8,33.2,30.7,23.7,32.1,22.8,65,7.93,1017,2.6,341,10,-30.0346,-51.2177
2017-02-16,22.9,34.3,30.7,25.1,27.5,24.3,66,6.11,1016,3.1,170,55,-30.0346,-51.2177
2017-02-17,21.7,30.9,27.8,22.7,30.6,22.2,69,0,1011,4.1,250,79,-30.0346,-51.2177
2017-02-18,23.4,35.7,32,25.7,35.3,23.9,53,4.62,1011,4.1,100,28,-30.0346,-51.2177
2017-02-19,24.2,33.2,30.3,26.4,29.6,24.5,67,4,1015,2.6,3,58,-30.0346,-51.2177
2017-02-20,23.7,34.2,32.1,23.7,31.6,24.1,63,0.81,1017,2.46,113,80,-30.0346,-51.2177
2017-02-21,24.6,32.1,31.4,26.4,25.5,25.1,70,14.34,1016,3.6,210,99,-30.0346,-51.2177
2017-02-22,23.6,30.8,29.6,24.5,29.7,23.6,64,0,1013,2.7,325,93,-30.0346,-51.2177
2017-02-23,22.9,31.1,27.2,23.9,29.4,22.9,73,0.37,1013,2.57,60,70,-30.0346,-51.2177
2017-02-24,23.5,31.1,29.8,25.1,28.6,23.5,68,0.99,1011,5.14,140,53,-30.0346,-51.2177
2017-02-25,22.5,30.2,29.6,23.8,28.8,22.7,68,0.5,1012,5.14,130,25,-30.0346,-51.2177
2017-02-26,22,30.9,29.1,24,29,22,70,0.42,1014,7.72,120,75,-30.0346,-51.2177
2017-02-27,21.1,31.9,30.3,23.6,29.2,21.3,52,0,1011,7.2,110,20,-30.0346,-51.2177
2017-02-28,21.6,33,31.1,23.5,31.7,21.6,54,0,1006,3.09,130,48,-30.0346,-51.2177
2017-03-01,24.3,30.5,27.2,25.7,29.2,24.3,82,1.95,1006,4.12,300,94,-30.0346,-51.2177
2017-03-02,23.7,34.2,31.5,26.4,32.7,23.7,55,0.16,1008,6.17,100,40,-30.0346,-51.2177
2017-03-03,24.2,34.3,33.2,25.7,26,24.6,60,0.22,1010,3.6,340,7,-30.0346,-51.2177
2017-03-04,23.5,28.4,28.4,24.2,25,24.2,73,8.08,1007,5.14,320,100,-30.0346,-51.2177
2017-03-05,22.6,26.1,24.4,24,25.2,23.4,95,3.77,1010,3.09,240,98,-30.0346,-51.2177
2017-03-06,20.2,29.4,28.5,22.4,27.9,20.2,67,0.92,1014,5.66,120,26,-30.0346,-51.2177
2017-03-07,20.8,30.5,29.7,23,26.9,20.8,60,1.45,1015,6.69,130,23,-30.0346,-51.2177
2017-03-08,23,32,30.5,23.5,29.7,23.1,57,0.73,1013,2.6,91,26,-30.0346,-51.2177
2017-03-09,22,33.8,32.1,25.5,25.5,22.9,53,24.98,1006,5.66,330,100,-30.0346,-51.2177
2017-03-10,20.3,25.5,24.6,22.1,25,22.1,83,20.06,1014,4.1,100,90,-30.0346,-51.2177
2017-03-11,18.3,27.9,26.8,20.2,25,18.3,57,0.33,1015,7.2,110,39,-30.0346,-51.2177
2017-03-12,20.6,23.1,22.5,22.6,23.1,22.1,97,22,1009,5.66,270,100,-30.0346,-51.2177
2017-03-13,15.7,24.1,21.7,19.5,23.3,15.8,50,0,1018,4.12,310,0,-30.0346,-51.2177
2017-03-14,14,27.2,24.8,16.3,24.8,14,50,0,1016,5.14,130,0,-30.0346,-51.2177
2017-03-15,17.3,32.1,29.8,19.2,29.5,17.3,56,0,1013,3.09,80,6,-30.0346,-51.2177
2017-03-16,19.9,26.4,26,24.5,21.9,22.2,77,9.67,1011,7.72,300,100,-30.0346,-51.2177
2017-03-17,16.6,23.1,21.5,19.9,21,17,60,0,1020,4.63,210,81,-30.0346,-51.2177
2017-03-18,13.7,24.4,22.5,17.4,21.9,13.7,63,0,1022,3,147,96,-30.0346,-51.2177
2017-03-19,16,25.5,25.3,17.3,22.9,16,69,0.33,1021,3.7,133,79,-30.0346,-51.2177
2017-03-20,18.3,26.3,25.4,18.8,24,18.3,65,0.11,1022,7.72,110,57,-30.0346,-51.2177
2017-03-21,17.5,28.6,26.6,19,24.9,17.5,57,0.14,1023,4.63,130,18,-30.0346,-51.2177
2017-03-22,18.8,28.9,28,21.1,25,18.8,54,0.99,1021,4.63,80,68,-30.0346,-51.2177
2017-03-23,20.4,27.7,26.5,21.6,25.2,20.7,63,11.46,1017,3.5,105,58,-30.0346,-51.2177
2017-03-24,17.1,28.9,26.1,20,25.6,17.1,68,0.25,1014,2.57,300,94,-30.0346,-51.2177
2017-03-25,19.4,26.2,25.1,20.6,25,19.4,77,0.75,1016,6.17,110,39,-30.0346,-51.2177
2017-03-26,20.7,27.8,26.1,20.7,25,20.9,70,0.14,1016,8.75,110,44,-30.0346,-51.2177
2017-03-27,19.7,27.6,27.4,22,24,19.8,62,0,1018,5.14,100,29,-30.0346,-51.2177
2017-03-28,18,27,27,20.6,24,18,55,0.29,1021,3.3,107,56,-30.0346,-51.2177
2017-03-29,17.6,26.9,25.4,20.7,24,17.6,61,0.11,1021,7.72,100,88,-30.0346,-51.2177
2017-03-30,17.3,27.5,26.1,19,22.9,17.3,56,0,1019,3.2,129,12,-30.0346,-51.2177
2017-03-31,17.4,26.9,25.5,19.2,24,17.4,48,0,1022,8.75,100,40,-30.0346,-51.2177
2017-04-01,17.6,26.5,26,19,23.5,17.6,51,0,1024,6.69,100,75,-30.0346,-51.2177
2017-04-02,16.9,27,26.6,19.2,23,16.9,57,0,1019,4.63,120,88,-30.0346,-51.2177
2017-04-03,19.3,29.9,27.6,20.7,26.4,19.4,56,0,1015,1.6,28,23,-30.0346,-51.2177
2017-04-04,20.3,29.2,29,21.2,27,20.3,53,0,1012,3.6,90,99,-30.0346,-51.2177
2017-04-05,22.8,27.4,25,23.5,26,24.5,69,3.89,1009,4.12,290,100,-30.0346,-51.2177
2017-04-06,19.3,26.7,25.5,23,22.9,20.5,66,0,1015,6.69,160,35,-30.0346,-51.2177
2017-04-07,15.9,27.6,26.9,18.7,24.8,15.9,61,0,1016,7.72,110,25,-30.0346,-51.2177
2017-04-08,20.4,28.2,28.2,20.9,24.5,20.4,63,0.71,1016,8.23,110,100,-30.0346,-51.2177
2017-04-09,22.5,25.9,25.8,23.6,23.6,23.5,80,13.82,1016,4.12,120,100,-30.0346,-51.2177
2017-04-10,22,31.4,28.5,22.5,28.4,22,65,5.36,1011,9.26,260,100,-30.0346,-51.2177
2017-04-11,17.9,25,22.6,23,22.2,18,67,2.8,1015,8.75,290,0,-30.0346,-51.2177
2017-04-12,14.6,21.8,20.9,18.9,19.1,17,57,0,1023,4.12,150,99,-30.0346,-51.2177
2017-04-13,12.2,25.3,23.2,14.4,21.7,12.9,58,0,1020,2.9,131,27,-30.0346,-51.2177
2017-04-14,16.4,24.2,23.1,17.3,21.6,16.8,66,1.68,1018,2.06,200,48,-30.0346,-51.2177
2017-04-15,19.2,24.6,24.6,19.8,21.7,19.2,80,5.36,1018,5.66,80,100,-30.0346,-51.2177
2017-04-16,18.2,21.2,19.2,21,19.1,20,96,1.62,1019,4.63,170,100,-30.0346,-51.2177
2017-04-17,15.9,23.5,23.3,18.1,20.6,15.9,75,0.38,1020,6.69,160,33,-30.0346,-51.2177
2017-04-18,16.7,24,23,17.2,21,16.7,74,0.62,1021,7.72,120,64,-30.0346,-51.2177
2017-04-19,17.4,27.3,25.3,18.2,23.3,17.4,61,0,1016,5.14,70,20,-30.0346,-51.2177
2017-04-20,17.6,27.2,27,19.4,23.8,17.6,58,2.81,1011,5.14,90,0,-30.0346,-51.2177
2017-04-21,16.6,26,25.2,21.7,18,22.2,80,16.07,1008,3,280,93,-30.0346,-51.2177
2017-04-22,15.3,23.3,21.3,16.9,20,16.4,66,0,1019,3.09,310,7,-30.0346,-51.2177
2017-04-23,11.7,23.7,22.1,14.5,19.8,11.7,57,0,1021,5.14,160,0,-30.0346,-51.2177
2017-04-24,14.9,20.1,19.9,15.6,19.5,14.9,83,1.76,1018,3.09,80,90,-30.0346,-51.2177
2017-04-25,18.2,21.9,20.1,18.6,20.2,18.5,88,23.41,1010,5.66,360,90,-30.0346,-51.2177
2017-04-26,14.5,19,16.5,19,16.9,18.7,79,12.63,1007,12.86,280,100,-30.0346,-51.2177
2017-04-27,11.5,18.9,18,14.1,16.2,11.5,45,0,1020,8.75,280,40,-30.0346,-51.2177
2017-04-28,8.4,21.4,18.8,11.5,18,8.4,54,0,1024,2.66,317,0,-30.0346,-51.2177
2017-04-29,9.3,23.9,20.2,10.9,20.3,9.3,54,0,1025,2.29,311,0,-30.0346,-51.2177
2017-04-30,9.3,25.8,21.8,11.3,20.9,9.8,57,0,1024,2.57,80,0,-30.0346,-51.2177
2017-05-01,11.1,23.2,20.9,12.6,19.8,11.1,56,0,1023,2.2,341,0,-30.0346,-51.2177
2017-05-02,12.8,27,24.2,15.6,22.5,12.8,58,0,1019,1.9,72,1,-30.0346,-51.2177
2017-05-03,14.6,26.8,25.5,17.4,22.4,14.6,59,0,1019,2,128,100,-30.0346,-51.2177
2017-05-04,17.1,23.1,21.9,18.7,21.4,18.5,80,0.78,1017,2.6,40,86,-30.0346,-51.2177
2017-05-05,17.6,24.2,23.3,17.8,21,17.9,73,0,1017,4.12,150,96,-30.0346,-51.2177
2017-05-06,18.6,24.8,23.7,19.4,21.9,19.1,73,0.46,1020,6.69,100,86,-30.0346,-51.2177
2017-05-07,17.1,27.6,25.8,18.7,22.9,17.1,64,0,1017,5.14,80,9,-30.0346,-51.2177
2017-05-08,16.1,27,26.7,18.4,22.9,16.2,52,0,1011,4.63,220,75,-30.0346,-51.2177
2017-05-09,16.3,22.2,21.7,21.4,19.6,19.2,73,1.4,1016,5.66,190,90,-30.0346,-51.2177
2017-05-10,14.2,20.5,20.2,15.7,18,15.4,60,0,1022,4.63,160,20,-30.0346,-51.2177
2017-05-11,10.4,20.8,18.6,13.2,17.1,10.4,64,0,1022,6.17,100,100,-30.0346,-51.2177
2017-05-12,14.5,18.1,17.8,14.9,17.6,15.4,93,16.16,1016,4.63,100,95,-30.0346,-51.2177
2017-05-13,16.5,18.1,17.9,17.6,17.1,17.9,94,50.11,1010,7.72,290,90,-30.0346,-51.2177
2017-05-14,14.5,20.1,19,17,18.2,16,88,11.71,1011,6.17,280,93,-30.0346,-51.2177
2017-05-15,13.6,20.9,18.7,13.9,18,14,81,0.39,1018,4.12,300,95,-30.0346,-51.2177
2017-05-16,14.6,20,19,16.5,17.8,14.9,73,0,1020,3.6,160,75,-30.0346,-51.2177
2017-05-17,12.2,23.9,21.9,14.6,19.9,12.2,61,0,1018,2.3,137,3,-30.0346,-51.2177
2017-05-18,14.8,24,24,16,20,14.8,66,0,1014,8.75,100,86,-30.0346,-51.2177
2017-05-19,17.5,24.4,23.7,19,21.2,17.5,64,7.36,1009,8.23,90,73,-30.0346,-51.2177
2017-05-20,17.4,25.3,24.8,19.3,22.4,17.4,65,5.42,1014,5.14,90,71,-30.0346,-51.2177
2017-05-21,13.1,20,17.4,17.8,16.9,16.2,82,9.45,1015,3.6,290,97,-30.0346,-51.2177
2017-05-22,10.1,22,20.1,12.5,17.6,10.1,66,0,1020,4.12,110,25,-30.0346,-51.2177
2017-05-23,11.8,19.8,18.8,14.8,16.9,12.8,73,13.08,1020,2.57,50,100,-30.0346,-51.2177
2017-05-24,15,25,23,16.7,22,15.7,69,3.67,1017,4.63,90,75,-30.0346,-51.2177
2017-05-25,19.4,22.1,21.3,19.7,21.7,20,94,21.64,1014,7.2,190,75,-30.0346,-51.2177
2017-05-26,17.5,22.1,21.4,21.8,18.2,21.2,100,40.35,1015,4.12,160,90,-30.0346,-51.2177
2017-05-27,17,18,17.1,17.4,17.3,17.4,97,39.6,1024,10.29,120,100,-30.0346,-51.2177
2017-05-28,16.9,20.1,19.3,17,18.9,17,96,32.39,1021,7.72,100,96,-30.0346,-51.2177
2017-05-29,16.6,20.9,19.4,18.9,18.6,18,88,1.88,1019,5.66,270,75,-30.0346,-51.2177
2017-05-30,14.9,18,17.1,16.1,17,15.2,88,1.11,1022,3.09,160,100,-30.0346,-51.2177
2017-05-31,15.2,17.6,17,16,15.2,15.5,86,4.57,1018,6.69,120,100,-30.0346,-51.2177
2017-06-01,15.9,17,17,16.1,16.1,17,100,22.52,1012,6.17,120,90,-30.0346,-51.2177
2017-06-02,12.4,19.6,18.2,15.5,16.1,15.3,72,0.5,1021,3.6,280,26,-30.0346,-51.2177
2017-06-03,9.9,21.9,19.2,11.5,17.6,9.9,68,0,1018,2.57,100,0,-30.0346,-51.2177
2017-06-04,15.9,17.4,17,16.5,17,16.4,95,11.94,1015,2.06,10,100,-30.0346,-51.2177
2017-06-05,15.1,18,17.9,16.9,16.1,16.9,85,0.11,1016,6.17,170,100,-30.0346,-51.2177
2017-06-06,15.6,17.7,17,16,16.6,15.6,94,2.18,1015,4.12,170,100,-30.0346,-51.2177
2017-06-07,15.5,19.3,18.5,16,17.5,15.5,88,43.45,1015,6.17,90,100,-30.0346,-51.2177
2017-06-08,15,18.9,18.7,17.6,16.8,18.4,87,35.51,1003,12.35,290,100,-30.0346,-51.2177
2017-06-09,11.5,14.9,12.6,14.8,12,13.8,83,3.63,1016,9.26,280,88,-30.0346,-51.2177
2017-06-10,10.9,17,15.2,11.4,15.1,11,59,0,1019,9.26,300,0,-30.0346,-51.2177
2017-06-11,8.8,19,16.8,12,15.2,8.8,63,0,1019,3.6,290,0,-30.0346,-51.2177
2017-06-12,9.4,18.9,17.4,9.4,15,10,72,0,1020,3.09,100,20,-30.0346,-51.2177
2017-06-13,11.9,19.9,15.7,12.8,15.4,11.9,80,0,1020,2.57,110,2,-30.0346,-51.2177
2017-06-14,12.2,15.5,14.3,12.2,14.7,13,90,0,1025,2.17,141,100,-30.0346,-51.2177
2017-06-15,12,23,19.4,14.3,18.6,12,73,0,1022,3.09,80,0,-30.0346,-51.2177
2017-06-16,13.8,25.8,23.4,14.3,20.3,14.5,62,0,1016,3.6,350,98,-30.0346,-51.2177
2017-06-17,13.6,28.3,25.3,16.2,23.9,13.8,47,0,1012,4.3,354,0,-30.0346,-51.2177
2017-06-18,10.2,25.1,24.1,17.4,11,16,65,2.66,1010,5.66,170,40,-30.0346,-51.2177
2017-06-19,7.1,12,11.5,10.1,10.7,9.6,70,0.5,1025,6.69,280,99,-30.0346,-51.2177
2017-06-20,4.7,14,12.3,7.5,11.2,4.8,70,0,1029,3.6,140,34,-30.0346,-51.2177
2017-06-21,6.6,20.1,18.1,6.9,16.7,7.6,62,0,1025,2.1,120,3,-30.0346,-51.2177
2017-06-22,9.5,24.7,22.1,12.3,19.6,9.7,56,0,1020,3.1,90,75,-30.0346,-51.2177
2017-06-23,11.3,27,24.1,13.2,20.3,11.3,58,0,1022,4.6,90,0,-30.0346,-51.2177
2017-06-24,13.8,25.9,25.2,15.7,21.1,13.8,53,0,1022,3.33,2,30,-30.0346,-51.2177
2017-06-25,12.7,26.1,24.1,16.1,20.7,12.7,57,0,1024,3.5,332,0,-30.0346,-51.2177
2017-06-26,11.8,22.6,20.9,15.1,17.5,11.8,56,0,1022,3,348,85,-30.0346,-51.2177
2017-06-27,12.6,27,24.1,13.1,22.2,12.8,54,0,1020,4.6,340,81,-30.0346,-51.2177
2017-06-28,13.7,26.9,25.1,15.1,22.7,13.7,55,0,1020,2.67,344,4,-30.0346,-51.2177
2017-06-29,16,25.5,21.8,16.8,21.5,16,66,0,1019,3.1,50,35,-30.0346,-51.2177
2017-06-30,13.7,19,16.3,18.9,16.2,16.9,86,4.78,1021,5.7,210,100,-30.0346,-51.2177
2017-07-01,8,16.8,15.1,13.4,13.6,11.2,67,0,1029,3.6,160,36,-30.0346,-51.2177
2017-07-02,5.9,18.1,15.5,8.3,14.8,5.9,77,0,1033,5.14,110,13,-30.0346,-51.2177
2017-07-03,6.8,19.9,18.2,9.4,15.7,6.8,63,0,1032,4.12,100,0,-30.0346,-51.2177
2017-07-04,8.7,21.5,20.1,11.3,17.9,8.7,56,0,1029,4.63,80,0,-30.0346,-51.2177
2017-07-05,12.5,24.7,22.5,14,18.9,13.2,56,0,1027,3.6,80,0,-30.0346,-51.2177
2017-07-06,9.2,23.9,21.5,13.3,18.9,9.2,56,0,1026,2.2,341,0,-30.0346,-51.2177
2017-07-07,9.8,25.6,22.5,12.4,18.9,9.8,54,0,1025,1.7,111,45,-30.0346,-51.2177
2017-07-08,13.7,25.8,22,14.5,19.8,14.1,54,0,1024,2.87,17,1,-30.0346,-51.2177
2017-07-09,14.4,24.1,23.6,16.4,19.8,15.2,54,0,1023,2.33,75,68,-30.0346,-51.2177
2017-07-10,14.6,26.4,23.9,16.1,23.2,14.6,64,0.46,1022,1.91,345,10,-30.0346,-51.2177
2017-07-11,15.8,19.4,19.3,17.1,16.5,16,89,4.22,1024,2,149,65,-30.0346,-51.2177
2017-07-12,16.5,24.8,22.1,16.5,21.4,16.6,75,5.68,1025,4.63,70,57,-30.0346,-51.2177
2017-07-13,13.9,27.7,25.1,16.8,21.5,14,48,0,1022,3.09,20,0,-30.0346,-51.2177
2017-07-14,13.8,27.7,25.1,15.8,23.2,13.8,55,0,1020,5.66,360,2,-30.0346,-51.2177
2017-07-15,16.1,28,26.9,16.5,22.7,17.8,44,0,1013,6.17,340,94,-30.0346,-51.2177
2017-07-16,8.9,23,20.3,19.8,11.9,22.9,82,8.43,1013,4.63,210,98,-30.0346,-51.2177
2017-07-17,6.2,9,8.1,8.2,8.1,8,78,8.37,1028,7.2,270,100,-30.0346,-51.2177
2017-07-18,3.7,11.4,9.7,5.7,9.7,4,57,0,1032,6.17,290,0,-30.0346,-51.2177
2017-07-19,1.8,15,11.7,4.1,10.1,1.8,51,0,1028,2.35,322,0,-30.0346,-51.2177
2017-07-20,2.8,20.1,15.9,4.3,14.6,2.8,63,0,1023,3.09,280,0,-30.0346,-51.2177
2017-07-21,5.9,19.5,15.9,6.9,15.7,6.1,63,0,1023,5.14,280,0,-30.0346,-51.2177
2017-07-22,5.2,20.7,18.2,8.4,16.4,5.7,59,0,1023,5.66,110,0,-30.0346,-51.2177
2017-07-23,7.1,26.7,22.4,10.7,19.9,7.1,54,0,1020,3.6,320,0,-30.0346,-51.2177
2017-07-24,11.1,30.6,27.3,12.5,23.8,11.1,48,0,1019,4.63,320,1,-30.0346,-51.2177
2017-07-25,15.2,26.6,24.5,17.2,22.8,15.5,61,0,1023,2.57,160,23,-30.0346,-51.2177
2017-07-26,16.3,26,21,17.5,21.8,17,76,0,1024,1.7,137,14,-30.0346,-51.2177
2017-07-27,15,22.3,18.3,16.1,18.9,15,86,0,1024,4.12,60,15,-30.0346,-51.2177
2017-07-28,13.1,25.8,22.4,14.6,20.5,13.9,54,0,1024,3.3,357,22,-30.0346,-51.2177
2017-07-29,12.2,26.9,24.1,14.5,24.3,12.7,50,0,1026,3,341,0,-30.0346,-51.2177
2017-07-30,12.1,27.6,25,15,23.7,12.1,56,0,1025,1.5,354,13,-30.0346,-51.2177
2017-07-31,13.5,26.8,25.1,15.3,23,13.7,52,0,1020,2.56,327,11,-30.0346,-51.2177
2017-08-01,14.1,27.6,24.6,16.9,22.9,14.4,53,0,1016,2,289,4,-30.0346,-51.2177
2017-08-02,16.4,19.6,19.6,18,16.8,17.3,76,9.17,1018,2,129,100,-30.0346,-51.2177
2017-08-03,13.7,18.6,16.8,16.4,16,15.3,89,11.05,1019,6.2,180,81,-30.0346,-51.2177
2017-08-04,10.4,18.5,17,13.5,15.4,10.4,77,0,1027,3.09,230,51,-30.0346,-51.2177
2017-08-05,9.1,21.1,19.4,11.5,17.4,9.6,67,0,1026,5.14,90,1,-30.0346,-51.2177
2017-08-06,8.4,22.8,20.2,12.5,18,8.8,48,0,1023,2.57,170,0,-30.0346,-51.2177
2017-08-07,9,25.6,21.6,11.1,20.5,9.3,57,0,1017,2.6,349,58,-30.0346,-51.2177
2017-08-08,13.7,20.4,17.7,14,19.7,17.7,94,1.53,1013,4.8,251,100,-30.0346,-51.2177
2017-08-09,12.1,17,16.4,15.2,15.4,12.1,74,0,1018,7.72,280,83,-30.0346,-51.2177
2017-08-10,9.7,21.7,18.5,12.8,18,9.7,81,0,1020,11.32,90,100,-30.0346,-51.2177
2017-08-11,15.6,20,19.9,17,18.3,15.6,88,3.34,1014,7.7,100,100,-30.0346,-51.2177
2017-08-12,16.6,21.2,17.9,17,19.6,16.6,94,2.11,1013,6.17,250,75,-30.0346,-51.2177
2017-08-13,15.9,20.5,19.5,17.1,19.5,18,97,26.86,1008,7.24,278,99,-30.0346,-51.2177
2017-08-14,11.3,19,16,15,16.3,13.5,77,0,1019,6.17,270,75,-30.0346,-51.2177
2017-08-15,8.8,21.7,18.1,10.4,18.6,8.8,71,0,1020,4.12,190,10,-30.0346,-51.2177
2017-08-16,12.6,21.7,18.5,14,17,13.9,76,0,1021,4.63,170,76,-30.0346,-51.2177
2017-08-17,9.2,21.5,19.5,11.9,18.8,9.2,63,0,1020,2.07,116,65,-30.0346,-51.2177
2017-08-18,10.7,25.8,20.6,12.8,21.7,10.7,62,0,1016,3.6,100,0,-30.0346,-51.2177
2017-08-19,11.6,26,24.7,14.2,21.6,11.6,56,0.95,1009,2.8,167,27,-30.0346,-51.2177
2017-08-20,10.1,16.3,15,16,14,14,72,13.57,1022,5.66,220,75,-30.0346,-51.2177
2017-08-21,7.1,16.8,16,8.8,13.8,7.1,42,0,1032,2.06,300,75,-30.0346,-51.2177
2017-08-22,5.8,21,18.5,8.7,18.1,5.8,43,0,1026,5.14,110,0,-30.0346,-51.2177
2017-08-23,11.6,26.9,24,14.9,23.3,11.6,54,0,1018,5.14,100,0,-30.0346,-51.2177
2017-08-24,15.2,32.5,27.7,17.4,26.7,15.3,56,0,1016,3.09,90,60,-30.0346,-51.2177
2017-08-25,17.4,31.8,29,20.5,27.2,17.4,48,0,1016,3,329,11,-30.0346,-51.2177
2017-08-26,15.6,28,27.3,19.7,24.4,15.6,51,0,1015,4.12,340,100,-30.0346,-51.2177
2017-08-27,16.7,21.5,20.8,19.2,20.9,18.6,89,2.42,1017,3.09,100,100,-30.0346,-51.2177
2017-08-28,15.9,26.4,23.1,16.4,23.6,16.1,72,0,1016,2.14,129,1,-30.0346,-51.2177
2017-08-29,17.1,34.1,29.4,18.8,29,17.4,53,0,1012,2.27,353,90,-30.0346,-51.2177
2017-08-30,13.2,23.6,15.6,21,13.8,22.1,78,2.07,1019,6.69,260,86,-30.0346,-51.2177
2017-08-31,12.2,21.2,19.2,13.1,19,12.2,71,0,1025,8.23,110,100,-30.0346,-51.2177
2017-09-01,14.4,25.1,23.6,15.3,22.2,14.4,55,0,1022,6.17,110,96,-30.0346,-51.2177
2017-09-02,14.3,30.3,27.2,17.3,25.9,14.5,51,0,1021,4.63,90,21,-30.0346,-51.2177
2017-09-03,14.4,31.8,29,17.6,27.9,14.4,40,0,1016,3.09,10,0,-30.0346,-51.2177
2017-09-04,18,33,30.9,19.7,27.7,18.6,42,0,1013,5.66,240,61,-30.0346,-51.2177
2017-09-05,16.4,22.8,19.7,22.8,17.1,20.3,79,6.18,1021,3.6,260,100,-30.0346,-51.2177
2017-09-06,16,22.8,20.1,16.4,19.9,16.4,79,0,1021,5.14,110,100,-30.0346,-51.2177
2017-09-07,16.8,30.2,26.4,17.6,26.2,16.8,62,0.19,1017,4.12,100,98,-30.0346,-51.2177
2017-09-08,17.5,26.3,26.3,19.4,22.3,17.5,71,0,1015,5.14,200,81,-30.0346,-51.2177
2017-09-09,18.9,27,22.6,19,24.3,19,78,0,1015,3.6,140,75,-30.0346,-51.2177
2017-09-10,17.7,33.2,30.5,20,27.6,17.7,46,0,1009,4.63,90,96,-30.0346,-51.2177
2017-09-11,19.4,25.2,20.6,22.1,22,24.9,83,0.16,1015,9.77,260,75,-30.0346,-51.2177
2017-09-12,16.1,19.4,19,19.4,17.8,16.1,68,5.72,1023,6.69,110,90,-30.0346,-51.2177
2017-09-13,17.5,23.7,23,17.5,21.9,18.5,80,0,1017,8.75,90,100,-30.0346,-51.2177
2017-09-14,17.6,24.1,22.5,18.6,20.1,17.7,78,14.05,1012,5.1,60,96,-30.0346,-51.2177
2017-09-15,14.7,18.6,14.7,18.6,16.2,16.5,97,36.19,1025,5.14,170,100,-30.0346,-51.2177
2017-09-16,15.1,17.1,16.5,16,17.1,15.5,98,19.28,1022,8.23,130,100,-30.0346,-51.2177
2017-09-17,14.5,20.3,19.1,17,18.9,16.9,93,1.11,1023,5.14,180,79,-30.0346,-51.2177
2017-09-18,13.5,22,20.3,13.5,19.1,14.2,68,0,1023,5.14,100,75,-30.0346,-51.2177
2017-09-19,16,24.9,23.2,17,21.9,16.5,69,0,1020,5.14,110,76,-30.0346,-51.2177
2017-09-20,17,31.9,26.7,18.6,27.8,17,64,0,1018,2.57,60,0,-30.0346,-51.2177
2017-09-21,16.2,33.6,30.6,20,28.5,16.2,37,0,1016,3.1,310,0,-30.0346,-51.2177
2017-09-22,17.2,28.1,25.4,19.1,21.5,17.2,61,2.48,1014,5.66,160,3,-30.0346,-51.2177
2017-09-23,16.9,19.4,18.6,18.3,18.9,17.9,92,4.36,1021,4.12,160,100,-30.0346,-51.2177
2017-09-24,15.7,23.4,22.1,16.5,20,16,73,0,1023,8.75,100,75,-30.0346,-51.2177
2017-09-25,15.9,28.2,26.1,17.6,23.9,15.9,57,0,1020,3.6,120,32,-30.0346,-51.2177
2017-09-26,18.5,29.8,27.7,19.1,26.2,18.5,58,0,1016,2.57,310,0,-30.0346,-51.2177
2017-09-27,17.9,25.2,24,19.6,22.6,17.9,67,2.69,1014,4.9,213,100,-30.0346,-51.2177
2017-09-28,16.9,20.2,19.6,19.7,18.9,18,77,0,1023,8.23,120,100,-30.0346,-51.2177
2017-09-29,15.9,19,19,16.9,17,16,72,9.73,1020,3,91,100,-30.0346,-51.2177
2017-09-30,16,21.9,20,16,21.3,16,82,12.69,1007,2.1,310,75,-30.0346,-51.2177
2017-10-01,16.1,30.5,27,18.8,22.7,16.1,63,1.62,1000,4.12,340,11,-30.0346,-51.2177
2017-10-02,15.9,21.2,21.1,17.3,18.1,17.2,64,0.19,1005,9.77,280,100,-30.0346,-51.2177
2017-10-03,13.1,22.9,21.4,15,21.8,13.1,46,0,1015,4.51,297,15,-30.0346,-51.2177
2017-10-04,11.7,29.1,27.4,17.3,24.5,11.7,36,0,1016,2.7,352,40,-30.0346,-51.2177
2017-10-05,15,30.7,27.7,17.4,26.1,15.1,36,0,1011,4.63,90,87,-30.0346,-51.2177
2017-10-06,18.7,23.1,20.7,19.2,21.3,18.7,96,9.92,1015,2.3,152,99,-30.0346,-51.2177
2017-10-07,16.2,23,22.4,18.8,19,16.2,58,0,1023,6.69,110,63,-30.0346,-51.2177
2017-10-08,17,22.9,20.2,17.5,21.4,17.9,75,0.11,1017,3.6,121,69,-30.0346,-51.2177
2017-10-09,17.7,27,26.5,17.8,25,17.8,64,0.71,1009,5.66,290,100,-30.0346,-51.2177
2017-10-10,19.9,23.8,23.7,20.8,20.4,20.1,74,4.54,1013,5.7,130,90,-30.0346,-51.2177
2017-10-11,15.3,20,18.5,20,15.3,18.8,100,46.26,1011,5.33,163,100,-30.0346,-51.2177
